/problem,/plan_properties/number_of_steps,/plan_properties/number_of_actions,/plan_properties/number_of_agents,/simulation/failed_actions,/simulation/failed_actions_cardinality,/cnf_model_details/failure_model,/cnf_model_details/conflict_model,/cnf_model_details/conflict_retries_model,/cnf_model_details/max_failures_restriction,/cnf/clauses_num,/cnf/variables_num,/execution_time/cnf_compilation_mils,/execution_time/final_var_state_calc_mils,/execution_time/sat_solving_mils/0,/execution_time/sat_solving_mils/1,/solution/number_of_solutions,/solution/solution_index,/solution/solution_cardinality,/execution_time/sat_solving_mils/2,/execution_time/sat_solving_mils/3,/execution_time/sat_solving_mils/4,/execution_time/out_of_memory,/execution_time/sat_solving_mils/5,/execution_time/sat_solving_mils/6,/execution_time/sat_solving_mils/7,/execution_time/sat_solving_mils/8,/execution_time/sat_solving_mils/9,/execution_time/sat_solving_mils/10,/execution_time/sat_solving_mils/11
"satellite15.problem",24.0,47.0,5.0,"[Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,303.0,8.0,23.0,1.0,0.0,2.0,22.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,227.0,15.0,11.0,1.0,0.0,1.0,,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,218.0,9.0,22.0,1.0,0.0,2.0,19.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,218.0,10.0,24.0,1.0,0.0,2.0,20.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,226.0,14.0,11.0,1.0,0.0,1.0,,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,219.0,9.0,16.0,1.0,0.0,3.0,101.0,466.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,228.0,10.0,26.0,1.0,0.0,2.0,21.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,221.0,8.0,23.0,1.0,0.0,2.0,25.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,225.0,9.0,23.0,1.0,0.0,2.0,28.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,249.0,8.0,23.0,1.0,0.0,2.0,26.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,243.0,15.0,11.0,1.0,0.0,1.0,,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,295.0,10.0,18.0,1.0,0.0,3.0,97.0,426.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,14059.0,7083.0,204.0,278.0,10.0,18.0,1.0,0.0,3.0,109.0,549.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,229.0,8.0,16.0,1.0,0.0,3.0,102.0,529.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,213.0,8.0,16.0,1.0,0.0,3.0,107.0,503.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,224.0,10.0,19.0,1.0,0.0,3.0,102.0,605.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,282.0,8.0,16.0,1.0,0.0,3.0,110.0,436.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,222.0,10.0,16.0,1.0,0.0,3.0,100.0,506.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,220.0,8.0,23.0,1.0,0.0,2.0,22.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,226.0,8.0,23.0,1.0,0.0,2.0,23.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,289.0,8.0,18.0,1.0,0.0,3.0,100.0,437.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,224.0,8.0,23.0,1.0,0.0,2.0,22.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,222.0,8.0,22.0,1.0,0.0,2.0,20.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,206.0,8.0,16.0,1.0,0.0,3.0,102.0,473.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,226.0,10.0,26.0,1.0,0.0,2.0,24.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,223.0,9.0,25.0,1.0,0.0,2.0,24.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,216.0,8.0,16.0,1.0,0.0,3.0,109.0,531.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,220.0,8.0,15.0,1.0,0.0,3.0,112.0,471.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,235.0,8.0,22.0,1.0,0.0,2.0,19.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite2,Action:take_image~satellite2~star12~instrument5~thermograph3=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,220.0,8.0,22.0,1.0,0.0,2.0,19.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,274.0,8.0,16.0,1.0,0.0,4.0,94.0,1301.0,37181.0,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,214.0,8.0,18.0,1.0,0.0,3.0,105.0,510.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,221.0,8.0,22.0,1.0,0.0,2.0,19.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,221.0,8.0,22.0,1.0,0.0,2.0,19.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,281.0,8.0,16.0,1.0,0.0,4.0,96.0,1357.0,42763.0,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,222.0,8.0,22.0,1.0,0.0,2.0,19.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,235.0,8.0,22.0,1.0,0.0,2.0,19.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,200.0,8.0,15.0,1.0,0.0,4.0,96.0,1232.0,39486.0,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,229.0,8.0,23.0,1.0,0.0,2.0,19.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,224.0,9.0,23.0,1.0,0.0,2.0,22.0,,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,292.0,8.0,17.0,1.0,0.0,3.0,97.0,445.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,284.0,8.0,18.0,1.0,0.0,3.0,96.0,496.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:03, Agent:satellite2,Action:turn_to~satellite2~star13~groundstation2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,14059.0,7083.0,204.0,296.0,9.0,18.0,1.0,0.0,3.0,104.0,488.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:20, Agent:satellite2,Action:take_image~satellite2~planet22~instrument5~image1=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,14059.0,7083.0,204.0,214.0,8.0,16.0,1.0,0.0,3.0,100.0,502.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED, Index:21, Agent:satellite2,Action:turn_to~satellite2~planet23~planet22=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,14059.0,7083.0,204.0,234.0,8.0,15.0,1.0,0.0,3.0,109.0,519.0,,,,,,,,,
"satellite15.problem",24.0,47.0,5.0,"[Index:10, Agent:satellite5,Action:turn_to~satellite5~phenomenon9~planet7=FAILED, Index:08, Agent:satellite2,Action:take_image~satellite2~planet11~instrument5~image1=FAILED, Index:00, Agent:satellite3,Action:turn_to~satellite3~planet14~star4=FAILED, Index:01, Agent:satellite2,Action:switch_on~instrument5~satellite2=FAILED, Index:06, Agent:satellite5,Action:turn_to~satellite5~planet6~phenomenon5=FAILED]",5.0,"delay one step","no effects model","no retries",5.0,14059.0,7083.0,204.0,224.0,8.0,16.0,1.0,0.0,3.0,101.0,537.0,,,,,,,,,
