/problem,/number_of_steps,/number_of_actions,/number_of_agents,/failed_actions_cardinality,/clauses_num,/variables_num,/number_of_solutions,/solution_index,/solution_cardinality,/sat_solving_mils,/correct_solution_findind_mils,/first_solution_time_mils
"satellite4","18","18","1","1","3600","1422","1","0","1","16","3","3"
"satellite4","18","18","1","1","3600","1422","1","0","1","17","4","4"
"satellite4","18","18","1","1","3600","1422","1","0","1","16","4","4"
"satellite4","18","18","1","1","3600","1422","1","0","1","14","3","3"
"satellite4","18","18","1","1","3600","1422","1","0","1","16","4","4"
"satellite4","18","18","1","1","3600","1422","1","0","1","17","3","3"
"satellite4","18","18","1","1","3600","1422","1","0","1","18","4","4"
"satellite4","18","18","1","1","3600","1422","1","0","1","17","5","5"
"satellite4","18","18","1","1","3600","1422","1","0","1","26","4","4"
"satellite4","18","18","1","1","3600","1422","1","0","1","19","4","4"
"satellite4","18","18","1","1","3600","1422","1","0","1","16","3","3"
"satellite4","18","18","1","1","3600","1422","1","0","1","15","3","3"
"satellite4","18","18","1","1","3600","1422","1","0","1","15","3","3"
"satellite4","18","18","1","1","3600","1422","1","0","1","14","3","3"
"satellite4","18","18","1","1","3600","1422","1","0","1","13","3","3"
"satellite5","15","15","1","1","3628","1773","2","0","1","19","4","4"
"satellite5","15","15","1","1","3628","1773","1","0","1","15","5","5"
"satellite5","15","15","1","1","3628","1773","1","0","1","15","6","6"
"satellite5","15","15","1","1","3628","1773","1","0","1","15","5","5"
"satellite5","15","15","1","1","3628","1773","1","0","1","15","4","4"
"satellite5","15","15","1","1","3628","1773","1","0","1","12","4","4"
"satellite5","15","15","1","1","3628","1773","1","0","1","13","3","3"
"satellite5","15","15","1","1","3628","1773","2","1","1","19","8","4"
"satellite5","15","15","1","1","3628","1773","1","0","1","13","4","4"
"satellite5","15","15","1","1","3628","1773","1","0","1","10","3","3"
"satellite5","15","15","1","1","3628","1773","1","0","1","14","4","4"
"satellite5","15","15","1","1","3628","1773","1","0","1","14","3","3"
"satellite5","15","15","1","1","3628","1773","1","0","1","16","5","5"
"satellite5","15","15","1","1","3628","1773","1","0","1","14","4","4"
"satellite5","15","15","1","1","3628","1773","1","0","1","15","4","4"
"satellite6","11","20","2","1","3059","1200","1","0","1","14","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","14","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","13","3","3"
"satellite6","11","20","2","1","3059","1200","2","0","1","15","2","2"
"satellite6","11","20","2","1","3059","1200","1","0","1","13","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","11","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","12","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","17","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","12","4","4"
"satellite6","11","20","2","1","3059","1200","1","0","1","13","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","12","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","13","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","14","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","12","3","3"
"satellite6","11","20","2","1","3059","1200","2","1","1","17","6","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","11","3","3"
"satellite6","11","20","2","1","3059","1200","2","1","1","16","6","3"
"satellite6","11","20","2","1","3059","1200","2","0","1","17","4","4"
"satellite6","11","20","2","1","3059","1200","1","0","1","13","3","3"
"satellite6","11","20","2","1","3059","1200","1","0","1","15","3","3"
"satellite7","15","21","3","1","4407","2047","1","0","1","18","4","4"
"satellite7","15","21","3","1","4407","2047","2","1","1","27","10","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","22","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","23","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","20","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","21","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","20","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","20","4","4"
"satellite7","15","21","3","1","4407","2047","1","0","1","21","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","21","4","4"
"satellite7","15","21","3","1","4407","2047","1","0","1","21","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","18","4","4"
"satellite7","15","21","3","1","4407","2047","1","0","1","22","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","23","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","25","6","6"
"satellite7","15","21","3","1","4407","2047","1","0","1","22","5","5"
"satellite7","15","21","3","1","4407","2047","2","0","1","28","4","4"
"satellite7","15","21","3","1","4407","2047","1","0","1","22","4","4"
"satellite7","15","21","3","1","4407","2047","1","0","1","21","5","5"
"satellite7","15","21","3","1","4407","2047","1","0","1","17","4","4"
"satellite7","15","21","3","1","4407","2047","1","0","1","19","4","4"
"satellite8","15","26","2","1","5409","2430","1","0","1","34","8","8"
"satellite8","15","26","2","1","5409","2430","1","0","1","29","6","6"
"satellite8","15","26","2","1","5409","2430","1","0","1","27","6","6"
"satellite8","15","26","2","1","5409","2430","1","0","1","31","7","7"
"satellite8","15","26","2","1","5409","2430","1","0","1","30","7","7"
"satellite8","15","26","2","1","5409","2430","1","0","1","28","6","6"
"satellite8","15","26","2","1","5409","2430","1","0","1","32","8","8"
"satellite8","15","26","2","1","5409","2430","1","0","1","33","7","7"
"satellite8","15","26","2","1","5409","2430","1","0","1","29","7","7"
"satellite8","15","26","2","1","5409","2430","2","1","1","49","17","8"
"satellite8","15","26","2","1","5409","2430","1","0","1","34","8","8"
"satellite8","15","26","2","1","5409","2430","1","0","1","30","7","7"
"satellite8","15","26","2","1","5409","2430","1","0","1","29","6","6"
"satellite8","15","26","2","1","5409","2430","1","0","1","33","7","7"
"satellite8","15","26","2","1","5409","2430","1","0","1","29","6","6"
"satellite8","15","26","2","1","5409","2430","1","0","1","32","7","7"
"satellite8","15","26","2","1","5409","2430","1","0","1","30","7","7"
"satellite8","15","26","2","1","5409","2430","1","0","1","26","6","6"
"satellite8","15","26","2","1","5409","2430","1","0","1","28","8","8"
"satellite8","15","26","2","1","5409","2430","1","0","1","27","6","6"
"satellite8","15","26","2","1","5409","2430","1","0","1","34","8","8"
"satellite8","15","26","2","1","5409","2430","1","0","1","31","8","8"
"satellite8","15","26","2","1","5409","2430","1","0","1","27","6","6"
"satellite8","15","26","2","1","5409","2430","1","0","1","32","9","9"
"satellite8","15","26","2","1","5409","2430","2","0","1","40","8","8"
"satellite9","27","30","4","1","9324","4738","2","0","1","69","11","11"
"satellite9","27","30","4","1","9324","4738","1","0","1","52","13","13"
"satellite9","27","30","4","1","9324","4738","1","0","1","48","10","10"
"satellite9","27","30","4","1","9324","4738","1","0","1","54","11","11"
"satellite9","27","30","4","1","9324","4738","1","0","1","60","11","11"
"satellite9","27","30","4","1","9324","4738","1","0","1","54","14","14"
"satellite9","27","30","4","1","9324","4738","1","0","1","50","13","13"
"satellite9","27","30","4","1","9324","4738","1","0","1","55","11","11"
"satellite9","27","30","4","1","9324","4738","1","0","1","54","12","12"
"satellite9","27","30","4","1","9324","4738","1","0","1","61","12","12"
"satellite9","27","30","4","1","9324","4738","1","0","1","50","10","10"
"satellite9","27","30","4","1","9324","4738","1","0","1","51","11","11"
"satellite9","27","30","4","1","9324","4738","1","0","1","50","11","11"
"satellite9","27","30","4","1","9324","4738","1","0","1","49","10","10"
"satellite9","27","30","4","1","9324","4738","3","0","1","100","11","11"
"satellite9","27","30","4","1","9324","4738","1","0","1","56","10","10"
"satellite9","27","30","4","1","9324","4738","1","0","1","52","11","11"
"satellite9","27","30","4","1","9324","4738","1","0","1","63","16","16"
"satellite9","27","30","4","1","9324","4738","1","0","1","62","13","13"
"satellite9","27","30","4","1","9324","4738","1","0","1","53","12","12"
"satellite9","27","30","4","1","9324","4738","1","0","1","59","13","13"
"satellite9","27","30","4","1","9324","4738","1","0","1","56","12","12"
"satellite9","27","30","4","1","9324","4738","1","0","1","53","10","10"
"satellite9","27","30","4","1","9324","4738","1","0","1","48","11","11"
"satellite9","27","30","4","1","9324","4738","1","0","1","55","13","13"
"satellite10","29","30","2","1","10217","5040","1","0","1","64","14","14"
"satellite10","29","30","2","1","10217","5040","1","0","1","54","12","12"
"satellite10","29","30","2","1","10217","5040","1","0","1","61","14","14"
"satellite10","29","30","2","1","10217","5040","1","0","1","62","16","16"
"satellite10","29","30","2","1","10217","5040","1","0","1","54","12","12"
"satellite10","29","30","2","1","10217","5040","1","0","1","64","14","14"
"satellite10","29","30","2","1","10217","5040","1","0","1","59","14","14"
"satellite10","29","30","2","1","10217","5040","1","0","1","65","18","18"
"satellite10","29","30","2","1","10217","5040","1","0","1","60","13","13"
"satellite10","29","30","2","1","10217","5040","1","0","1","59","15","15"
"satellite10","29","30","2","1","10217","5040","1","0","1","61","15","15"
"satellite10","29","30","2","1","10217","5040","2","0","1","78","13","13"
"satellite10","29","30","2","1","10217","5040","1","0","1","63","13","13"
"satellite10","29","30","2","1","10217","5040","2","1","1","93","38","16"
"satellite10","29","30","2","1","10217","5040","1","0","1","63","14","14"
"satellite10","29","30","2","1","10217","5040","1","0","1","75","19","19"
"satellite10","29","30","2","1","10217","5040","1","0","1","62","14","14"
"satellite10","29","30","2","1","10217","5040","1","0","1","66","16","16"
"satellite10","29","30","2","1","10217","5040","1","0","1","62","12","12"
"satellite10","29","30","2","1","10217","5040","1","0","1","53","12","12"
"satellite10","29","30","2","1","10217","5040","1","0","1","58","14","14"
"satellite10","29","30","2","1","10217","5040","1","0","1","56","12","12"
"satellite10","29","30","2","1","10217","5040","1","0","1","58","12","12"
"satellite10","29","30","2","1","10217","5040","1","0","1","57","12","12"
"satellite10","29","30","2","1","10217","5040","1","0","1","79","14","14"
"satellite11","19","32","4","1","7352","3336","1","0","1","51","10","10"
"satellite11","19","32","4","1","7352","3336","1","0","1","47","7","7"
"satellite11","19","32","4","1","7352","3336","1","0","1","53","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","52","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","49","7","7"
"satellite11","19","32","4","1","7352","3336","2","0","1","63","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","51","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","53","9","9"
"satellite11","19","32","4","1","7352","3336","1","0","1","47","9","9"
"satellite11","19","32","4","1","7352","3336","1","0","1","47","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","52","7","7"
"satellite11","19","32","4","1","7352","3336","1","0","1","51","10","10"
"satellite11","19","32","4","1","7352","3336","1","0","1","48","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","48","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","66","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","46","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","49","9","9"
"satellite11","19","32","4","1","7352","3336","1","0","1","60","11","11"
"satellite11","19","32","4","1","7352","3336","1","0","1","58","11","11"
"satellite11","19","32","4","1","7352","3336","2","1","1","69","22","10"
"satellite11","19","32","4","1","7352","3336","1","0","1","48","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","47","9","9"
"satellite11","19","32","4","1","7352","3336","1","0","1","52","10","10"
"satellite11","19","32","4","1","7352","3336","1","0","1","53","8","8"
"satellite11","19","32","4","1","7352","3336","1","0","1","54","9","9"
"satellite12","21","46","3","1","10668","4648","1","0","1","123","15","15"
"satellite12","21","46","3","1","10668","4648","1","0","1","138","17","17"
"satellite12","21","46","3","1","10668","4648","1","0","1","145","16","16"
"satellite12","21","46","3","1","10668","4648","1","0","1","119","13","13"
"satellite12","21","46","3","1","10668","4648","1","0","1","122","14","14"
"satellite12","21","46","3","1","10668","4648","1","0","1","124","13","13"
"satellite12","21","46","3","1","10668","4648","1","0","1","121","15","15"
"satellite12","21","46","3","1","10668","4648","1","0","1","121","12","12"
"satellite12","21","46","3","1","10668","4648","1","0","1","130","17","17"
"satellite12","21","46","3","1","10668","4648","1","0","1","137","13","13"
"satellite12","21","46","3","1","10668","4648","1","0","1","133","13","13"
"satellite12","21","46","3","1","10668","4648","1","0","1","124","15","15"
"satellite12","21","46","3","1","10668","4648","1","0","1","130","14","14"
"satellite12","21","46","3","1","10668","4648","1","0","1","131","15","15"
"satellite12","21","46","3","1","10668","4648","1","0","1","122","16","16"
"satellite12","21","46","3","1","10668","4648","1","0","1","133","16","16"
"satellite12","21","46","3","1","10668","4648","1","0","1","136","18","18"
"satellite12","21","46","3","1","10668","4648","1","0","1","128","17","17"
"satellite12","21","46","3","1","10668","4648","1","0","1","130","12","12"
"satellite12","21","46","3","1","10668","4648","1","0","1","134","16","16"
"satellite12","21","46","3","1","10668","4648","1","0","1","134","16","16"
"satellite12","21","46","3","1","10668","4648","1","0","1","132","13","13"
"satellite12","21","46","3","1","10668","4648","1","0","1","127","15","15"
"satellite12","21","46","3","1","10668","4648","1","0","1","134","12","12"
"satellite12","21","46","3","1","10668","4648","1","0","1","131","14","14"
"satellite13","36","61","4","1","19296","8656","1","0","1","366","26","26"
"satellite13","36","61","4","1","19296","8656","1","0","1","371","24","24"
"satellite13","36","61","4","1","19296","8656","1","0","1","370","25","25"
"satellite13","36","61","4","1","19296","8656","1","0","1","370","25","25"
"satellite13","36","61","4","1","19296","8656","2","0","1","373","26","26"
"satellite13","36","61","4","1","19296","8656","1","0","1","372","24","24"
"satellite13","36","61","4","1","19296","8656","1","0","1","354","26","26"
"satellite13","36","61","4","1","19296","8656","1","0","1","354","26","26"
"satellite13","36","61","4","1","19296","8656","1","0","1","387","26","26"
"satellite13","36","61","4","1","19296","8656","1","0","1","418","25","25"
"satellite13","36","61","4","1","19296","8656","1","0","1","358","23","23"
"satellite13","36","61","4","1","19296","8656","1","0","1","380","24","24"
"satellite13","36","61","4","1","19296","8656","1","0","1","376","28","28"
"satellite13","36","61","4","1","19296","8656","1","0","1","340","27","27"
"satellite13","36","61","4","1","19296","8656","1","0","1","350","28","28"
"satellite13","36","61","4","1","19296","8656","1","0","1","334","26","26"
"satellite13","36","61","4","1","19296","8656","1","0","1","351","26","26"
"satellite13","36","61","4","1","19296","8656","1","0","1","330","22","22"
"satellite13","36","61","4","1","19296","8656","1","0","1","377","25","25"
"satellite13","36","61","4","1","19296","8656","1","0","1","324","23","23"
"satellite13","36","61","4","1","19296","8656","1","0","1","374","30","30"
"satellite13","36","61","4","1","19296","8656","1","0","1","341","24","24"
"satellite13","36","61","4","1","19296","8656","1","0","1","382","23","23"
"satellite13","36","61","4","1","19296","8656","1","0","1","341","24","24"
"satellite13","36","61","4","1","19296","8656","1","0","1","367","27","27"
"satellite14","21","43","5","1","10534","4881","1","0","1","123","14","14"
"satellite14","21","43","5","1","10534","4881","1","0","1","129","18","18"
"satellite14","21","43","5","1","10534","4881","1","0","1","118","18","18"
"satellite14","21","43","5","1","10534","4881","1","0","1","103","16","16"
"satellite14","21","43","5","1","10534","4881","1","0","1","112","16","16"
"satellite14","21","43","5","1","10534","4881","1","0","1","105","15","15"
"satellite14","21","43","5","1","10534","4881","1","0","1","97","13","13"
"satellite14","21","43","5","1","10534","4881","1","0","1","100","13","13"
"satellite14","21","43","5","1","10534","4881","1","0","1","98","13","13"
"satellite14","21","43","5","1","10534","4881","1","0","1","101","13","13"
"satellite14","21","43","5","1","10534","4881","1","0","1","99","13","13"
"satellite14","21","43","5","1","10534","4881","1","0","1","103","12","12"
"satellite14","21","43","5","1","10534","4881","1","0","1","108","15","15"
"satellite14","21","43","5","1","10534","4881","1","0","1","102","15","15"
"satellite14","21","43","5","1","10534","4881","1","0","1","104","13","13"
"satellite14","21","43","5","1","10534","4881","1","0","1","101","12","12"
"satellite14","21","43","5","1","10534","4881","1","0","1","105","11","11"
"satellite14","21","43","5","1","10534","4881","1","0","1","97","13","13"
"satellite14","21","43","5","1","10534","4881","1","0","1","107","13","13"
"satellite14","21","43","5","1","10534","4881","1","0","1","95","12","12"
"satellite14","21","43","5","1","10534","4881","1","0","1","109","16","16"
"satellite14","21","43","5","1","10534","4881","1","0","1","104","13","13"
"satellite14","21","43","5","1","10534","4881","1","0","1","104","14","14"
"satellite14","21","43","5","1","10534","4881","1","0","1","105","14","14"
"satellite14","21","43","5","1","10534","4881","1","0","1","119","12","12"
"satellite15","24","47","5","1","14185","7066","1","0","1","154","18","18"
"satellite15","24","47","5","1","14185","7066","1","0","1","147","21","21"
"satellite15","24","47","5","1","14185","7066","1","0","1","153","21","21"
"satellite15","24","47","5","1","14185","7066","3","0","1","201","17","17"
"satellite15","24","47","5","1","14185","7066","1","0","1","160","17","17"
"satellite15","24","47","5","1","14185","7066","1","0","1","172","21","21"
"satellite15","24","47","5","1","14185","7066","1","0","1","141","20","20"
"satellite15","24","47","5","1","14185","7066","1","0","1","149","21","21"
"satellite15","24","47","5","1","14185","7066","1","0","1","140","17","17"
"satellite15","24","47","5","1","14185","7066","3","2","1","217","58","20"
"satellite15","24","47","5","1","14185","7066","1","0","1","170","20","20"
"satellite15","24","47","5","1","14185","7066","1","0","1","163","17","17"
"satellite15","24","47","5","1","14185","7066","1","0","1","147","18","18"
"satellite15","24","47","5","1","14185","7066","1","0","1","160","18","18"
"satellite15","24","47","5","1","14185","7066","1","0","1","161","17","17"
"satellite15","24","47","5","1","14185","7066","1","0","1","168","22","22"
"satellite15","24","47","5","1","14185","7066","1","0","1","176","22","22"
"satellite15","24","47","5","1","14185","7066","1","0","1","180","17","17"
"satellite15","24","47","5","1","14185","7066","1","0","1","174","20","20"
"satellite15","24","47","5","1","14185","7066","1","0","1","172","17","17"
"satellite15","24","47","5","1","14185","7066","1","0","1","167","17","17"
"satellite15","24","47","5","1","14185","7066","1","0","1","153","18","18"
"satellite15","24","47","5","1","14185","7066","1","0","1","156","18","18"
"satellite15","24","47","5","1","14185","7066","1","0","1","158","18","18"
"satellite15","24","47","5","1","14185","7066","3","1","1","207","38","18"
"satellite20","77","101","3","1","58992","32829","2","0","1","73502","85","85"
"satellite20","77","101","3","1","58992","32829","1","0","1","2543","85","85"
"satellite20","77","101","3","1","58992","32829","3","0","1","2780","81","81"
"satellite20","77","101","3","1","58992","32829","1","0","1","2226","79","79"
"satellite20","77","101","3","1","58992","32829","1","0","1","2194","78","78"
"satellite20","77","101","3","1","58992","32829","1","0","1","2256","79","79"
"satellite20","77","101","3","1","58992","32829","1","0","1","2285","76","76"
"satellite20","77","101","3","1","58992","32829","1","0","1","2425","83","83"
"satellite20","77","101","3","1","58992","32829","1","0","1","2204","80","80"
"satellite20","77","101","3","1","58992","32829","2","1","1","2576","183","81"
"satellite20","77","101","3","1","58992","32829","1","0","1","2242","84","84"
"satellite20","77","101","3","1","58992","32829","1","0","1","2320","77","77"
"satellite20","77","101","3","1","58992","32829","1","0","1","2381","88","88"
"satellite20","77","101","3","1","58992","32829","1","0","1","2367","92","92"
"satellite20","77","101","3","1","58992","32829","1","0","1","2234","82","82"
"satellite20","77","101","3","1","58992","32829","2","1","1","2451","177","79"
"satellite20","77","101","3","1","58992","32829","1","0","1","2407","81","81"
"satellite20","77","101","3","1","58992","32829","1","0","1","3231","78","78"
"satellite20","77","101","3","1","58992","32829","1","0","1","2367","79","79"
"satellite20","77","101","3","1","58992","32829","3","1","1","2538","186","84"
"satellite20","77","101","3","1","58992","32829","1","0","1","2401","78","78"
"satellite20","77","101","3","1","58992","32829","1","0","1","2307","85","85"
"satellite20","77","101","3","1","58992","32829","1","0","1","2215","80","80"
"satellite20","77","101","3","1","58992","32829","1","0","1","2302","79","79"
"satellite20","77","101","3","1","58992","32829","1","0","1","2224","84","84"
"woodworking1","7","10","4","1","2447","942","1","0","1","10","2","2"
"woodworking1","7","10","4","1","2447","942","1","0","1","11","3","3"
"woodworking1","7","10","4","1","2447","942","1","0","1","8","2","2"
"woodworking1","7","10","4","1","2447","942","2","0","1","108","2","2"
"woodworking1","7","10","4","1","2447","942","1","0","1","12","3","3"
"woodworking1","7","10","4","1","2447","942","1","0","1","10","3","3"
"woodworking1","7","10","4","1","2447","942","1","0","1","11","3","3"
"woodworking1","7","10","4","1","2447","942","1","0","1","9","2","2"
"woodworking1","7","10","4","1","2447","942","2","1","1","15","7","3"
"woodworking1","7","10","4","1","2447","942","1","0","1","13","4","4"
"woodworking2","5","9","4","1","1961","747","1","0","1","7","2","2"
"woodworking2","5","9","4","1","1961","747","1","0","1","10","3","3"
"woodworking2","5","9","4","1","1961","747","1","0","1","11","4","4"
"woodworking2","5","9","4","1","1961","747","1","0","1","11","3","3"
"woodworking2","5","9","4","1","1961","747","1","0","1","13","3","3"
"woodworking2","5","9","4","1","1961","747","1","0","1","10","2","2"
"woodworking2","5","9","4","1","1961","747","1","0","1","9","3","3"
"woodworking2","5","9","4","1","1961","747","1","0","1","9","2","2"
"woodworking2","5","9","4","1","1961","747","1","0","1","11","3","3"
"woodworking3","8","19","4","1","4242","1524","1","0","1","21","6","6"
"woodworking3","8","19","4","1","4242","1524","1","0","1","30","7","7"
"woodworking3","8","19","4","1","4242","1524","1","0","1","23","5","5"
"woodworking3","8","19","4","1","4242","1524","1","0","1","24","6","6"
"woodworking3","8","19","4","1","4242","1524","1","0","1","36","11","11"
"woodworking3","8","19","4","1","4242","1524","1","0","1","26","5","5"
"woodworking3","8","19","4","1","4242","1524","1","0","1","26","8","8"
"woodworking3","8","19","4","1","4242","1524","1","0","1","32","7","7"
"woodworking3","8","19","4","1","4242","1524","1","0","1","25","5","5"
"woodworking3","8","19","4","1","4242","1524","1","0","1","22","5","5"
"woodworking3","8","19","4","1","4242","1524","1","0","1","24","4","4"
"woodworking3","8","19","4","1","4242","1524","2","1","1","38","15","6"
"woodworking3","8","19","4","1","4242","1524","1","0","1","24","6","6"
"woodworking3","8","19","4","1","4242","1524","1","0","1","27","5","5"
"woodworking3","8","19","4","1","4242","1524","2","0","1","48","6","6"
"woodworking3","8","19","4","1","4242","1524","2","0","1","32","5","5"
"woodworking3","8","19","4","1","4242","1524","1","0","1","22","4","4"
"woodworking3","8","19","4","1","4242","1524","2","1","1","35","11","5"
"woodworking3","8","19","4","1","4242","1524","1","0","1","25","5","5"
"woodworking4","7","16","4","1","4073","1640","1","0","1","26","7","7"
"woodworking4","7","16","4","1","4073","1640","1","0","1","25","7","7"
"woodworking4","7","16","4","1","4073","1640","1","0","1","25","8","8"
"woodworking4","7","16","4","1","4073","1640","1","0","1","23","7","7"
"woodworking4","7","16","4","1","4073","1640","1","0","1","27","8","8"
"woodworking4","7","16","4","1","4073","1640","1","0","1","18","4","4"
"woodworking4","7","16","4","1","4073","1640","1","0","1","25","6","6"
"woodworking4","7","16","4","1","4073","1640","1","0","1","25","6","6"
"woodworking4","7","16","4","1","4073","1640","1","0","1","24","5","5"
"woodworking4","7","16","4","1","4073","1640","1","0","1","23","6","6"
"woodworking4","7","16","4","1","4073","1640","1","0","1","20","4","4"
"woodworking4","7","16","4","1","4073","1640","1","0","1","24","6","6"
"woodworking4","7","16","4","1","4073","1640","1","0","1","19","4","4"
"woodworking4","7","16","4","1","4073","1640","1","0","1","24","5","5"
"woodworking4","7","16","4","1","4073","1640","1","0","1","17","5","5"
"woodworking4","7","16","4","1","4073","1640","1","0","1","22","5","5"
"woodworking5","9","17","4","1","5133","2261","1","0","1","28","11","11"
"woodworking5","9","17","4","1","5133","2261","1","0","1","30","10","10"
"woodworking5","9","17","4","1","5133","2261","1","0","1","30","10","10"
"woodworking5","9","17","4","1","5133","2261","1","0","1","27","9","9"
"woodworking5","9","17","4","1","5133","2261","1","0","1","32","11","11"
"woodworking5","9","17","4","1","5133","2261","1","0","1","24","8","8"
"woodworking5","9","17","4","1","5133","2261","1","0","1","30","9","9"
"woodworking5","9","17","4","1","5133","2261","1","0","1","26","8","8"
"woodworking5","9","17","4","1","5133","2261","1","0","1","25","9","9"
"woodworking5","9","17","4","1","5133","2261","1","0","1","30","9","9"
"woodworking5","9","17","4","1","5133","2261","1","0","1","25","8","8"
"woodworking5","9","17","4","1","5133","2261","2","1","1","34","17","8"
"woodworking5","9","17","4","1","5133","2261","1","0","1","29","9","9"
"woodworking5","9","17","4","1","5133","2261","1","0","1","27","9","9"
"woodworking5","9","17","4","1","5133","2261","2","0","1","33","8","8"
"woodworking5","9","17","4","1","5133","2261","1","0","1","26","8","8"
"woodworking5","9","17","4","1","5133","2261","1","0","1","25","9","9"
"woodworking6","8","23","4","1","5687","2238","1","0","1","30","8","8"
"woodworking6","8","23","4","1","5687","2238","2","0","1","43","10","10"
"woodworking6","8","23","4","1","5687","2238","1","0","1","34","9","9"
"woodworking6","8","23","4","1","5687","2238","1","0","1","35","10","10"
"woodworking6","8","23","4","1","5687","2238","1","0","1","38","10","10"
"woodworking6","8","23","4","1","5687","2238","1","0","1","27","7","7"
"woodworking6","8","23","4","1","5687","2238","1","0","1","35","9","9"
"woodworking6","8","23","4","1","5687","2238","1","0","1","33","7","7"
"woodworking6","8","23","4","1","5687","2238","1","0","1","35","10","10"
"woodworking6","8","23","4","1","5687","2238","2","0","1","41","7","7"
"woodworking6","8","23","4","1","5687","2238","1","0","1","31","7","7"
"woodworking6","8","23","4","1","5687","2238","1","0","1","32","9","9"
"woodworking6","8","23","4","1","5687","2238","1","0","1","32","8","8"
"woodworking6","8","23","4","1","5687","2238","1","0","1","33","7","7"
"woodworking6","8","23","4","1","5687","2238","1","0","1","33","8","8"
"woodworking6","8","23","4","1","5687","2238","1","0","1","32","9","9"
"woodworking6","8","23","4","1","5687","2238","2","1","1","37","15","7"
"woodworking6","8","23","4","1","5687","2238","2","1","1","40","15","6"
"woodworking6","8","23","4","1","5687","2238","1","0","1","34","7","7"
"woodworking6","8","23","4","1","5687","2238","1","0","1","33","7","7"
"woodworking6","8","23","4","1","5687","2238","1","0","1","32","8","8"
"woodworking6","8","23","4","1","5687","2238","1","0","1","32","9","9"
"woodworking6","8","23","4","1","5687","2238","1","0","1","30","8","8"
"woodworking7","12","26","4","1","7919","3549","1","0","1","41","11","11"
"woodworking7","12","26","4","1","7919","3549","1","0","1","45","11","11"
"woodworking7","12","26","4","1","7919","3549","1","0","1","42","12","12"
"woodworking7","12","26","4","1","7919","3549","2","1","1","56","25","12"
"woodworking7","12","26","4","1","7919","3549","1","0","1","44","11","11"
"woodworking7","12","26","4","1","7919","3549","1","0","1","43","13","13"
"woodworking7","12","26","4","1","7919","3549","1","0","1","47","12","12"
"woodworking7","12","26","4","1","7919","3549","1","0","1","45","13","13"
"woodworking7","12","26","4","1","7919","3549","2","0","1","56","11","11"
"woodworking7","12","26","4","1","7919","3549","1","0","1","43","10","10"
"woodworking7","12","26","4","1","7919","3549","1","0","1","40","10","10"
"woodworking7","12","26","4","1","7919","3549","1","0","1","40","12","12"
"woodworking7","12","26","4","1","7919","3549","1","0","1","39","11","11"
"woodworking7","12","26","4","1","7919","3549","1","0","1","40","12","12"
"woodworking7","12","26","4","1","7919","3549","1","0","1","40","12","12"
"woodworking7","12","26","4","1","7919","3549","1","0","1","41","10","10"
"woodworking7","12","26","4","1","7919","3549","1","0","1","41","12","12"
"woodworking7","12","26","4","1","7919","3549","1","0","1","40","11","11"
"woodworking7","12","26","4","1","7919","3549","1","0","1","40","9","9"
"woodworking7","12","26","4","1","7919","3549","2","1","1","50","22","11"
"woodworking7","12","26","4","1","7919","3549","2","0","1","49","10","10"
"woodworking7","12","26","4","1","7919","3549","1","0","1","36","9","9"
"woodworking7","12","26","4","1","7919","3549","1","0","1","40","12","12"
"woodworking7","12","26","4","1","7919","3549","1","0","1","40","11","11"
"woodworking7","12","26","4","1","7919","3549","1","0","1","40","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","38","11","11"
"woodworking8","11","24","4","1","8125","3840","2","1","1","51","23","12"
